"country_name","country_code","indicator_name","indicator_code","debt"
"Uzbekistan","UZB","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","154442235.7"
"Uzbekistan","UZB","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","775632271.5"
"Uzbekistan","UZB","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","2081655604.7"
"Uzbekistan","UZB","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","778001306.5"
"Uzbekistan","UZB","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","1259708654.1"
"Uzbekistan","UZB","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","3145966501.3"
"Uzbekistan","UZB","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","932443542.2"
"Uzbekistan","UZB","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","9233590329.7"
"Uzbekistan","UZB","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","7810276729.2"
"Vanuatu","VUT","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","29928520.3"
"Vanuatu","VUT","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","6005149.5"
"Vanuatu","VUT","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","9244793.7"
"Vanuatu","VUT","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","20802126.1"
"Vanuatu","VUT","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","3772811.6"
"Vanuatu","VUT","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","3406323.2"
"Vanuatu","VUT","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","9126394.2"
"Vanuatu","VUT","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","2232337.9"
"Vanuatu","VUT","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","12651116.9"
"Vanuatu","VUT","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","29928520.3"
"Vanuatu","VUT","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","6005149.5"
"Vanuatu","VUT","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","12651116.9"
"Viet Nam","VNM","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","4412681935.0"
"Viet Nam","VNM","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","3871016351.2"
"Viet Nam","VNM","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","1845532562.3"
"Viet Nam","VNM","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","2902058480.1"
"Viet Nam","VNM","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","355914549.5"
"Viet Nam","VNM","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","1483812989.7"
"Viet Nam","VNM","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","1330616519.1"
"Viet Nam","VNM","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","604950079.2"
"Viet Nam","VNM","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","3329345552.0"
"Viet Nam","VNM","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","4232674999.2"
"Viet Nam","VNM","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","960864628.7"
"Viet Nam","VNM","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","20804919174.4"
"Viet Nam","VNM","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","15949256250.2"
"Yemen, Rep.","YEM","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","484762211.6"
"Yemen, Rep.","YEM","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","44983695.6"
"Yemen, Rep.","YEM","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","262731957.7"
"Yemen, Rep.","YEM","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","84036677.4"
"Yemen, Rep.","YEM","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","14258156.0"
"Yemen, Rep.","YEM","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","253885823.0"
"Yemen, Rep.","YEM","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","400725534.2"
"Yemen, Rep.","YEM","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","30725539.6"
"Yemen, Rep.","YEM","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","516617780.7"
"Yemen, Rep.","YEM","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","484762211.6"
"Yemen, Rep.","YEM","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","44983695.6"
"Yemen, Rep.","YEM","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","516617780.7"
"Zambia","ZMB","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","1349299692.8"
"Zambia","ZMB","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","1138803591.5"
"Zambia","ZMB","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","494668801.6"
"Zambia","ZMB","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","215689495.0"
"Zambia","ZMB","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","159635438.4"
"Zambia","ZMB","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","245506252.1"
"Zambia","ZMB","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","500069957.8"
"Zambia","ZMB","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","91479613.1"
"Zambia","ZMB","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","740175053.7"
"Zambia","ZMB","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","715759452.8"
"Zambia","ZMB","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","251115051.5"
"Zambia","ZMB","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","5013071841.5"
"Zambia","ZMB","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","3025413611.8"
"Zimbabwe","ZWE","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","328396216.9"
"Zimbabwe","ZWE","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","461125217.4"
"Zimbabwe","ZWE","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","104786554.8"
"Zimbabwe","ZWE","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","298349401.2"
"Zimbabwe","ZWE","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","37451049.6"
"Zimbabwe","ZWE","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","96635920.0"
"Zimbabwe","ZWE","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","30046815.7"
"Zimbabwe","ZWE","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","35812167.8"
"Zimbabwe","ZWE","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","201422474.8"
"Zimbabwe","ZWE","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","328396216.9"
"Zimbabwe","ZWE","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","73263217.4"
"Zimbabwe","ZWE","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","908254580.0"
"Zimbabwe","ZWE","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","705632105.2"
